time,open,high,low,close,vol
1672756200,118.47000122070312,118.80000305175781,110.35070037841797,111.05999755859375,65615599
1672759800,111.05000305175781,112.23999786376953,108.05000305175781,108.47010040283203,33929104
1672763400,108.47239685058594,108.49500274658203,105.5999984741211,106.1500015258789,33451392
1672767000,106.1488037109375,106.47599792480469,104.63999938964844,105.66999816894531,24087601
1672770600,105.66999816894531,107.44999694824219,105.34010314941406,107.31999969482422,23360158
1672774200,107.31999969482422,109.4000015258789,106.7699966430664,108.08499908447266,29563042
1672777800,108.08999633789062,108.75,107.5199966430664,108.06269836425781,15564359
1672842600,109.11000061035156,112.73999786376953,107.5199966430664,110.72000122070312,60188305
1672846200,110.69270324707031,112.44000244140625,109.93009948730469,112.30010223388672,26007372
1672849800,112.31500244140625,114.58999633789062,112.25,112.74759674072266,25648558
1672853400,112.75,112.94000244140625,111.43000030517578,112.76000213623047,14665172
1672857000,112.76499938964844,114.30000305175781,111.83999633789062,112.0250015258789,23124365
1672860600,112.02359771728516,113.94000244140625,111.9000015258789,113.01000213623047,16542492
1672864200,113.01000213623047,113.72000122070312,112.25,113.63999938964844,10187582
1672929000,110.51000213623047,111.33000183105469,107.44000244140625,108.4177017211914,49872842
1672932600,108.41000366210938,108.95999908447266,107.16010284423828,108.5999984741211,22871409
1672936200,108.58999633789062,110.5199966430664,108.36000061035156,109.98739624023438,20577510
1672939800,109.9800033569336,111.75,109.20999908447266,111.08499908447266,18165539
1672943400,111.08799743652344,111.44999694824219,110.0999984741211,110.11990356445312,16738294
1672947000,110.11000061035156,111.32990264892578,109.97000122070312,110.59010314941406,17126312
1672950600,110.60279846191406,110.86000061035156,110.05999755859375,110.37000274658203,8749525
1673015400,103.625,107.55000305175781,101.80999755859375,105.80000305175781,74858329
1673019000,105.79000091552734,109.80000305175781,105.5999984741211,109.69999694824219,30898462
1673022600,109.70999908447266,112.9176025390625,109.20010375976562,111.80999755859375,30719682
1673026200,111.80999755859375,112.26000213623047,110.2300033569336,111.13839721679688,23984314
1673029800,111.12999725341797,113.12999725341797,111.06999969482422,112.80500030517578,18755143
1673033400,112.80139923095703,114.38999938964844,112.7300033569336,113.12000274658203,23542912
1673037000,113.12000274658203,113.59919738769531,112.44999694824219,113.02999877929688,13832592
1673274600,118.95999908447266,123.05000305175781,117.11000061035156,121.61900329589844,67551812
1673278200,121.61000061035156,123.33000183105469,121.41999816894531,122.11000061035156,28621056
1673281800,122.12999725341797,122.5999984741211,120.875,122.02999877929688,17547092
1673285400,122.04000091552734,123.5199966430664,121.01000213623047,123.20999908447266,17986085
1673289000,123.21389770507812,123.23999786376953,120.72000122070312,121.7699966430664,21302643
1673292600,121.7760009765625,122.01000213623047,119.77999877929688,120.58000183105469,19847913
1673296200,120.58999633789062,120.76499938964844,119.26000213623047,119.79000091552734,11508678
1673361000,121.06999969482422,122.76000213623047,117.36000061035156,117.85990142822266,54362631
1673364600,117.8499984741211,117.87000274658203,114.91999816894531,116.58000183105469,31594733
1673368200,116.57499694824219,117.04000091552734,115.70999908447266,116.12000274658203,16564910
1673371800,116.11489868164062,118.05000305175781,116.04000091552734,117.5199966430664,17280352
1673375400,117.5166015625,118.25,117.01000213623047,117.70099639892578,16027521
1673379000,117.70999908447266,117.93000030517578,116.6500015258789,117.58000183105469,15313322
1673382600,117.58390045166016,118.87999725341797,117.58390045166016,118.8499984741211,12818913
1673447400,122.08999633789062,125.94999694824219,120.51000213623047,125.05999755859375,61053436
1673451000,125.04499816894531,125.05999755859375,122.05000305175781,122.63999938964844,34945204
